x,t,u_numeric,u_exact,error
0.740000,0.402000,0.014353,0.013791,0.000562
0.760000,0.402000,0.013479,0.012951,0.000528
0.780000,0.402000,0.012551,0.012060,0.000491
0.800000,0.402000,0.011573,0.011120,0.000453
0.820000,0.402000,0.010550,0.010137,0.000413
0.840000,0.402000,0.009486,0.009114,0.000371
0.860000,0.402000,0.008384,0.008055,0.000328
0.880000,0.402000,0.007248,0.006965,0.000284
0.900000,0.402000,0.006085,0.005846,0.000238
0.920000,0.402000,0.004897,0.004705,0.000192
0.940000,0.402000,0.003690,0.003545,0.000144
0.960000,0.402000,0.002468,0.002371,0.000097
0.980000,0.402000,0.001236,0.001188,0.000048
1.000000,0.402000,0.000000,0.000000,0.000000
0.000000,0.404000,0.000000,0.000000,0.000000
0.020000,0.404000,0.001212,0.001165,0.000048
0.040000,0.404000,0.002420,0.002325,0.000095
0.060000,0.404000,0.003618,0.003476,0.000142
0.080000,0.404000,0.004802,0.004613,0.000189
0.100000,0.404000,0.005967,0.005732,0.000235
0.120000,0.404000,0.007108,0.006828,0.000280
0.140000,0.404000,0.008221,0.007898,0.000323
0.160000,0.404000,0.009302,0.008936,0.000366
0.180000,0.404000,0.010346,0.009939,0.000407
0.200000,0.404000,0.011349,0.010903,0.000446
0.220000,0.404000,0.012308,0.011824,0.000484
0.240000,0.404000,0.013218,0.012698,0.000520
0.260000,0.404000,0.014076,0.013522,0.000554
0.280000,0.404000,0.014878,0.014293,0.000585
0.300000,0.404000,0.015621,0.015007,0.000614
0.320000,0.404000,0.016303,0.015662,0.000641
0.340000,0.404000,0.016920,0.016255,0.000666
0.360000,0.404000,0.017471,0.016784,0.000687
0.380000,0.404000,0.017953,0.017247,0.000706
0.400000,0.404000,0.018364,0.017641,0.000722
0.420000,0.404000,0.018702,0.017967,0.000736
0.440000,0.404000,0.018967,0.018221,0.000746
0.460000,0.404000,0.019157,0.018403,0.000754
0.480000,0.404000,0.019271,0.018513,0.000758
0.500000,0.404000,0.019309,0.018549,0.000760
0.520000,0.404000,0.019271,0.018513,0.000758
0.540000,0.404000,0.019157,0.018403,0.000754
0.560000,0.404000,0.018967,0.018221,0.000746
0.580000,0.404000,0.018702,0.017967,0.000736
0.600000,0.404000,0.018364,0.017641,0.000722
0.620000,0.404000,0.017953,0.017247,0.000706
0.640000,0.404000,0.017471,0.016784,0.000687
0.660000,0.404000,0.016920,0.016255,0.000666
0.680000,0.404000,0.016303,0.015662,0.000641
0.700000,0.404000,0.015621,0.015007,0.000614
0.720000,0.404000,0.014878,0.014293,0.000585
0.740000,0.404000,0.014076,0.013522,0.000554
0.760000,0.404000,0.013218,0.012698,0.000520
0.780000,0.404000,0.012308,0.011824,0.000484
0.800000,0.404000,0.011349,0.010903,0.000446
0.820000,0.404000,0.010346,0.009939,0.000407
0.840000,0.404000,0.009302,0.008936,0.000366
0.860000,0.404000,0.008221,0.007898,0.000323
0.880000,0.404000,0.007108,0.006828,0.000280
0.900000,0.404000,0.005967,0.005732,0.000235
0.920000,0.404000,0.004802,0.004613,0.000189
0.940000,0.404000,0.003618,0.003476,0.000142
0.960000,0.404000,0.002420,0.002325,0.000095
0.980000,0.404000,0.001212,0.001165,0.000048
1.000000,0.404000,0.000000,0.000000,0.000000
0.000000,0.406000,0.000000,0.000000,0.000000
0.020000,0.406000,0.001189,0.001142,0.000047
0.040000,0.406000,0.002373,0.002279,0.000094
0.060000,0.406000,0.003548,0.003408,0.000140
0.080000,0.406000,0.004709,0.004523,0.000186
0.100000,0.406000,0.005851,0.005620,0.000231
0.120000,0.406000,0.006971,0.006695,0.000276
0.140000,0.406000,0.008062,0.007744,0.000319
0.160000,0.406000,0.009122,0.008762,0.000361
0.180000,0.406000,0.010146,0.009745,0.000401
0.200000,0.406000,0.011130,0.010690,0.000440
0.220000,0.406000,0.012070,0.011593,0.000477
0.240000,0.406000,0.012962,0.012450,0.000512
0.260000,0.406000,0.013803,0.013258,0.000546
0.280000,0.406000,0.014590,0.014013,0.000577
0.300000,0.406000,0.015319,0.014713,0.000605
0.320000,0.406000,0.015988,0.015356,0.000632
0.340000,0.406000,0.016593,0.015937,0.000656
0.360000,0.406000,0.017133,0.016456,0.000677
0.380000,0.406000,0.017606,0.016910,0.000696
0.400000,0.406000,0.018008,0.017297,0.000712
0.420000,0.406000,0.018340,0.017615,0.000725
0.440000,0.406000,0.018600,0.017865,0.000735
0.460000,0.406000,0.018786,0.018043,0.000743
0.480000,0.406000,0.018898,0.018151,0.000747
0.500000,0.406000,0.018935,0.018187,0.000748
0.520000,0.406000,0.018898,0.018151,0.000747
0.540000,0.406000,0.018786,0.018043,0.000743
0.560000,0.406000,0.018600,0.017865,0.000735
0.580000,0.406000,0.018340,0.017615,0.000725
0.600000,0.406000,0.018008,0.017297,0.000712
0.620000,0.406000,0.017606,0.016910,0.000696
0.640000,0.406000,0.017133,0.016456,0.000677
0.660000,0.406000,0.016593,0.015937,0.000656
0.680000,0.406000,0.015988,0.015356,0.000632
0.700000,0.406000,0.015319,0.014713,0.000605
0.720000,0.406000,0.014590,0.014013,0.000577
0.740000,0.406000,0.013803,0.013258,0.000546
0.760000,0.406000,0.012962,0.012450,0.000512
0.780000,0.406000,0.012070,0.011593,0.000477
0.800000,0.406000,0.011130,0.010690,0.000440
0.820000,0.406000,0.010146,0.009745,0.000401
0.840000,0.406000,0.009122,0.008762,0.000361
0.860000,0.406000,0.008062,0.007744,0.000319
0.880000,0.406000,0.006971,0.006695,0.000276
0.900000,0.406000,0.005851,0.005620,0.000231
0.920000,0.406000,0.004709,0.004523,0.000186
0.940000,0.406000,0.003548,0.003408,0.000140
0.960000,0.406000,0.002373,0.002279,0.000094
0.980000,0.406000,0.001189,0.001142,0.000047
1.000000,0.406000,0.000000,0.000000,0.000000
0.000000,0.408000,0.000000,0.000000,0.000000
0.020000,0.408000,0.001166,0.001120,0.000046
0.040000,0.408000,0.002327,0.002235,0.000092
0.060000,0.408000,0.003479,0.003341,0.000138
0.080000,0.408000,0.004618,0.004434,0.000183
0.100000,0.408000,0.005738,0.005510,0.000228
0.120000,0.408000,0.006836,0.006564,0.000271
0.140000,0.408000,0.007906,0.007592,0.000314
0.160000,0.408000,0.008946,0.008590,0.000355
0.180000,0.408000,0.009950,0.009555,0.000395
0.200000,0.408000,0.010914,0.010481,0.000433
0.220000,0.408000,0.011836,0.011366,0.000470
0.240000,0.408000,0.012711,0.012206,0.000505
0.260000,0.408000,0.013536,0.012998,0.000538
0.280000,0.408000,0.014308,0.013739,0.000568
0.300000,0.408000,0.015022,0.014426,0.000597
0.320000,0.408000,0.015678,0.015055,0.000623
0.340000,0.408000,0.016272,0.015626,0.000646
0.360000,0.408000,0.016802,0.016134,0.000667
0.380000,0.408000,0.017265,0.016579,0.000686
0.400000,0.408000,0.017660,0.016959,0.000701
0.420000,0.408000,0.017985,0.017271,0.000714
0.440000,0.408000,0.018240,0.017515,0.000724
0.460000,0.408000,0.018422,0.017691,0.000732
0.480000,0.408000,0.018532,0.017796,0.000736
0.500000,0.408000,0.018569,0.017831,0.000737
0.520000,0.408000,0.018532,0.017796,0.000736
0.540000,0.408000,0.018422,0.017691,0.000732
0.560000,0.408000,0.018240,0.017515,0.000724
0.580000,0.408000,0.017985,0.017271,0.000714
0.600000,0.408000,0.017660,0.016959,0.000701
0.620000,0.408000,0.017265,0.016579,0.000686
0.640000,0.408000,0.016802,0.016134,0.000667
0.660000,0.408000,0.016272,0.015626,0.000646
0.680000,0.408000,0.015678,0.015055,0.000623
0.700000,0.408000,0.015022,0.014426,0.000597
0.720000,0.408000,0.014308,0.013739,0.000568
0.740000,0.408000,0.013536,0.012998,0.000538
0.760000,0.408000,0.012711,0.012206,0.000505
0.780000,0.408000,0.011836,0.011366,0.000470
0.800000,0.408000,0.010914,0.010481,0.000433
0.820000,0.408000,0.009950,0.009555,0.000395
0.840000,0.408000,0.008946,0.008590,0.000355
0.860000,0.408000,0.007906,0.007592,0.000314
0.880000,0.408000,0.006836,0.006564,0.000271
0.900000,0.408000,0.005738,0.005510,0.000228
0.920000,0.408000,0.004618,0.004434,0.000183
0.940000,0.408000,0.003479,0.003341,0.000138
0.960000,0.408000,0.002327,0.002235,0.000092
0.980000,0.408000,0.001166,0.001120,0.000046
1.000000,0.408000,0.000000,0.000000,0.000000
0.000000,0.410000,0.000000,0.000000,0.000000
0.020000,0.410000,0.001143,0.001098,0.000046
0.040000,0.410000,0.002282,0.002191,0.000091
0.060000,0.410000,0.003412,0.003276,0.000136
0.080000,0.410000,0.004529,0.004348,0.000181
0.100000,0.410000,0.005627,0.005402,0.000225
0.120000,0.410000,0.006703,0.006436,0.000268
0.140000,0.410000,0.007753,0.007444,0.000309
0.160000,0.410000,0.008772,0.008422,0.000350
0.180000,0.410000,0.009757,0.009368,0.000389
0.200000,0.410000,0.010703,0.010276,0.000427
0.220000,0.410000,0.011607,0.011144,0.000463
0.240000,0.410000,0.012465,0.011968,0.000497
0.260000,0.410000,0.013274,0.012744,0.000530
0.280000,0.410000,0.014031,0.013471,0.000560
0.300000,0.410000,0.014732,0.014144,0.000588
0.320000,0.410000,0.015375,0.014761,0.000614
0.340000,0.410000,0.015957,0.015320,0.000637
0.360000,0.410000,0.016476,0.015819,0.000658
0.380000,0.410000,0.016931,0.016255,0.000676
0.400000,0.410000,0.017318,0.016627,0.000691
0.420000,0.410000,0.017637,0.016934,0.000704
0.440000,0.410000,0.017887,0.017173,0.000714
0.460000,0.410000,0.018066,0.017345,0.000721
0.480000,0.410000,0.018174,0.017448,0.000725
0.500000,0.410000,0.018209,0.017483,0.000727
0.520000,0.410000,0.018174,0.017448,0.000725
0.540000,0.410000,0.018066,0.017345,0.000721
0.560000,0.410000,0.017887,0.017173,0.000714
0.580000,0.410000,0.017637,0.016934,0.000704
0.600000,0.410000,0.017318,0.016627,0.000691
0.620000,0.410000,0.016931,0.016255,0.000676
0.640000,0.410000,0.016476,0.015819,0.000658
0.660000,0.410000,0.015957,0.015320,0.000637
0.680000,0.410000,0.015375,0.014761,0.000614
0.700000,0.410000,0.014732,0.014144,0.000588
0.720000,0.410000,0.014031,0.013471,0.000560
0.740000,0.410000,0.013274,0.012744,0.000530
0.760000,0.410000,0.012465,0.011968,0.000497
0.780000,0.410000,0.011607,0.011144,0.000463
0.800000,0.410000,0.010703,0.010276,0.000427
0.820000,0.410000,0.009757,0.009368,0.000389
0.840000,0.410000,0.008772,0.008422,0.000350
0.860000,0.410000,0.007753,0.007444,0.000309
0.880000,0.410000,0.006703,0.006436,0.000268
0.900000,0.410000,0.005627,0.005402,0.000225
0.920000,0.410000,0.004529,0.004348,0.000181
0.940000,0.410000,0.003412,0.003276,0.000136
0.960000,0.410000,0.002282,0.002191,0.000091
0.980000,0.410000,0.001143,0.001098,0.000046
1.000000,0.410000,0.000000,0.000000,0.000000
0.000000,0.412000,0.000000,0.000000,0.000000
0.020000,0.412000,0.001121,0.001076,0.000045
0.040000,0.412000,0.002238,0.002148,0.000090
0.060000,0.412000,0.003346,0.003212,0.000134
0.080000,0.412000,0.004441,0.004263,0.000178
0.100000,0.412000,0.005518,0.005297,0.000221
0.120000,0.412000,0.006574,0.006310,0.000264
0.140000,0.412000,0.007603,0.007298,0.000305
0.160000,0.412000,0.008603,0.008258,0.000345
0.180000,0.412000,0.009568,0.009185,0.000384
0.200000,0.412000,0.010496,0.010075,0.000421
0.220000,0.412000,0.011383,0.010926,0.000456
0.240000,0.412000,0.012224,0.011734,0.000490
0.260000,0.412000,0.013017,0.012495,0.000522
0.280000,0.412000,0.013759,0.013207,0.000552
0.300000,0.412000,0.014447,0.013867,0.000579
0.320000,0.412000,0.015077,0.014473,0.000605
0.340000,0.412000,0.015648,0.015021,0.000627
0.360000,0.412000,0.016158,0.015510,0.000648
0.380000,0.412000,0.016603,0.015937,0.000666
0.400000,0.412000,0.016983,0.016302,0.000681
0.420000,0.412000,0.017296,0.016603,0.000694
0.440000,0.412000,0.017541,0.016837,0.000703
0.460000,0.412000,0.017716,0.017006,0.000710
0.480000,0.412000,0.017822,0.017107,0.000715
0.500000,0.412000,0.017857,0.017141,0.000716
0.520000,0.412000,0.017822,0.017107,0.000715
0.540000,0.412000,0.017716,0.017006,0.000710
0.560000,0.412000,0.017541,0.016837,0.000703
0.580000,0.412000,0.017296,0.016603,0.000694
0.600000,0.412000,0.016983,0.016302,0.000681
0.620000,0.412000,0.016603,0.015937,0.000666
0.640000,0.412000,0.016158,0.015510,0.000648
0.660000,0.412000,0.015648,0.015021,0.000627
0.680000,0.412000,0.015077,0.014473,0.000605
0.700000,0.412000,0.014447,0.013867,0.000579
0.720000,0.412000,0.013759,0.013207,0.000552
0.740000,0.412000,0.013017,0.012495,0.000522
0.760000,0.412000,0.012224,0.011734,0.000490
0.780000,0.412000,0.011383,0.010926,0.000456
0.800000,0.412000,0.010496,0.010075,0.000421
0.820000,0.412000,0.009568,0.009185,0.000384
0.840000,0.412000,0.008603,0.008258,0.000345
0.860000,0.412000,0.007603,0.007298,0.000305
0.880000,0.412000,0.006574,0.006310,0.000264
0.900000,0.412000,0.005518,0.005297,0.000221
0.920000,0.412000,0.004441,0.004263,0.000178
0.940000,0.412000,0.003346,0.003212,0.000134
0.960000,0.412000,0.002238,0.002148,0.000090
0.980000,0.412000,0.001121,0.001076,0.000045
1.000000,0.412000,0.000000,0.000000,0.000000
0.000000,0.414000,0.000000,0.000000,0.000000
0.020000,0.414000,0.001100,0.001055,0.000044
0.040000,0.414000,0.002195,0.002106,0.000088
0.060000,0.414000,0.003281,0.003149,0.000132
0.080000,0.414000,0.004355,0.004179,0.000175
0.100000,0.414000,0.005411,0.005193,0.000218
0.120000,0.414000,0.006446,0.006187,0.000260
0.140000,0.414000,0.007456,0.007156,0.000300
0.160000,0.414000,0.008436,0.008096,0.000340
0.180000,0.414000,0.009383,0.009005,0.000378
0.200000,0.414000,0.010293,0.009878,0.000415
0.220000,0.414000,0.011162,0.010713,0.000450
0.240000,0.414000,0.011987,0.011505,0.000483
0.260000,0.414000,0.012765,0.012251,0.000514
0.280000,0.414000,0.013493,0.012949,0.000544
0.300000,0.414000,0.014167,0.013596,0.000571
0.320000,0.414000,0.014786,0.014190,0.000596
0.340000,0.414000,0.015346,0.014727,0.000618
0.360000,0.414000,0.015845,0.015207,0.000638
0.380000,0.414000,0.016282,0.015626,0.000656
0.400000,0.414000,0.016654,0.015984,0.000671
0.420000,0.414000,0.016961,0.016278,0.000683
0.440000,0.414000,0.017201,0.016508,0.000693
0.460000,0.414000,0.017373,0.016674,0.000700
0.480000,0.414000,0.017477,0.016773,0.000704
0.500000,0.414000,0.017512,0.016806,0.000706
0.520000,0.414000,0.017477,0.016773,0.000704
0.540000,0.414000,0.017373,0.016674,0.000700
0.560000,0.414000,0.017201,0.016508,0.000693
0.580000,0.414000,0.016961,0.016278,0.000683
0.600000,0.414000,0.016654,0.015984,0.000671
0.620000,0.414000,0.016282,0.015626,0.000656
0.640000,0.414000,0.015845,0.015207,0.000638
0.660000,0.414000,0.015346,0.014727,0.000618
0.680000,0.414000,0.014786,0.014190,0.000596
0.700000,0.414000,0.014167,0.013596,0.000571
0.720000,0.414000,0.013493,0.012949,0.000544
0.740000,0.414000,0.012765,0.012251,0.000514
0.760000,0.414000,0.011987,0.011505,0.000483
0.780000,0.414000,0.011162,0.010713,0.000450
0.800000,0.414000,0.010293,0.009878,0.000415
0.820000,0.414000,0.009383,0.009005,0.000378
0.840000,0.414000,0.008436,0.008096,0.000340
0.860000,0.414000,0.007456,0.007156,0.000300
0.880000,0.414000,0.006446,0.006187,0.000260
0.900000,0.414000,0.005411,0.005193,0.000218
0.920000,0.414000,0.004355,0.004179,0.000175
0.940000,0.414000,0.003281,0.003149,0.000132
0.960000,0.414000,0.002195,0.002106,0.000088
0.980000,0.414000,0.001100,0.001055,0.000044
1.000000,0.414000,0.000000,0.000000,0.000000
0.000000,0.416000,0.000000,0.000000,0.000000
0.020000,0.416000,0.001078,0.001035,0.000044
0.040000,0.416000,0.002152,0.002065,0.000087
0.060000,0.416000,0.003218,0.003088,0.000130
0.080000,0.416000,0.004271,0.004098,0.000173
0.100000,0.416000,0.005307,0.005092,0.000215
0.120000,0.416000,0.006322,0.006066,0.000256
0.140000,0.416000,0.007312,0.007016,0.000296
0.160000,0.416000,0.008273,0.007938,0.000335
0.180000,0.416000,0.009202,0.008829,0.000372
0.200000,0.416000,0.010094,0.009685,0.000409
0.220000,0.416000,0.010946,0.010503,0.000443
0.240000,0.416000,0.011756,0.011280,0.000476
0.260000,0.416000,0.012518,0.012012,0.000507
0.280000,0.416000,0.013232,0.012696,0.000536
0.300000,0.416000,0.013893,0.013331,0.000562
0.320000,0.416000,0.014499,0.013912,0.000587
0.340000,0.416000,0.015049,0.014439,0.000609
0.360000,0.416000,0.015538,0.014909,0.000629
0.380000,0.416000,0.015967,0.015320,0.000646
0.400000,0.416000,0.016332,0.015671,0.000661
0.420000,0.416000,0.016633,0.015960,0.000673
0.440000,0.416000,0.016869,0.016186,0.000683
0.460000,0.416000,0.017037,0.016348,0.000690
0.480000,0.416000,0.017139,0.016445,0.000694
0.500000,0.416000,0.017173,0.016478,0.000695
0.520000,0.416000,0.017139,0.016445,0.000694
0.540000,0.416000,0.017037,0.016348,0.000690
0.560000,0.416000,0.016869,0.016186,0.000683
0.580000,0.416000,0.016633,0.015960,0.000673
0.600000,0.416000,0.016332,0.015671,0.000661
0.620000,0.416000,0.015967,0.015320,0.000646
0.640000,0.416000,0.015538,0.014909,0.000629
0.660000,0.416000,0.015049,0.014439,0.000609
0.680000,0.416000,0.014499,0.013912,0.000587
0.700000,0.416000,0.013893,0.013331,0.000562
0.720000,0.416000,0.013232,0.012696,0.000536
0.740000,0.416000,0.012518,0.012012,0.000507
0.760000,0.416000,0.011756,0.011280,0.000476
0.780000,0.416000,0.010946,0.010503,0.000443
0.800000,0.416000,0.010094,0.009685,0.000409
0.820000,0.416000,0.009202,0.008829,0.000372
0.840000,0.416000,0.008273,0.007938,0.000335
0.860000,0.416000,0.007312,0.007016,0.000296
0.880000,0.416000,0.006322,0.006066,0.000256
0.900000,0.416000,0.005307,0.005092,0.000215
0.920000,0.416000,0.004271,0.004098,0.000173
0.940000,0.416000,0.003218,0.003088,0.000130
0.960000,0.416000,0.002152,0.002065,0.000087
0.980000,0.416000,0.001078,0.001035,0.000044
1.000000,0.416000,0.000000,0.000000,0.000000
0.000000,0.418000,0.000000,0.000000,0.000000
0.020000,0.418000,0.001057,0.001014,0.000043
0.040000,0.418000,0.002111,0.002025,0.000086
0.060000,0.418000,0.003156,0.003027,0.000128
0.080000,0.418000,0.004188,0.004018,0.000170
0.100000,0.418000,0.005204,0.004992,0.000212
0.120000,0.418000,0.006199,0.005947,0.000252
0.140000,0.418000,0.007170,0.006879,0.000292
0.160000,0.418000,0.008113,0.007783,0.000330
0.180000,0.418000,0.009024,0.008657,0.000367
0.200000,0.418000,0.009899,0.009496,0.000403
0.220000,0.418000,0.010734,0.010298,0.000437
0.240000,0.418000,0.011528,0.011059,0.000469
0.260000,0.418000,0.012276,0.011777,0.000499
0.280000,0.418000,0.012976,0.012448,0.000528
0.300000,0.418000,0.013624,0.013070,0.000554
0.320000,0.418000,0.014219,0.013641,0.000578
0.340000,0.418000,0.014757,0.014157,0.000600
0.360000,0.418000,0.015238,0.014618,0.000620
0.380000,0.418000,0.015658,0.015021,0.000637
0.400000,0.418000,0.016016,0.015365,0.000651
0.420000,0.418000,0.016311,0.015648,0.000663
0.440000,0.418000,0.016542,0.015869,0.000673
0.460000,0.418000,0.016708,0.016028,0.000679
0.480000,0.418000,0.016807,0.016124,0.000684
0.500000,0.418000,0.016840,0.016156,0.000685
0.520000,0.418000,0.016807,0.016124,0.000684
0.540000,0.418000,0.016708,0.016028,0.000679
0.560000,0.418000,0.016542,0.015869,0.000673
0.580000,0.418000,0.016311,0.015648,0.000663
0.600000,0.418000,0.016016,0.015365,0.000651
0.620000,0.418000,0.015658,0.015021,0.000637
0.640000,0.418000,0.015238,0.014618,0.000620
0.660000,0.418000,0.014757,0.014157,0.000600
0.680000,0.418000,0.014219,0.013641,0.000578
0.700000,0.418000,0.013624,0.013070,0.000554
0.720000,0.418000,0.012976,0.012448,0.000528
0.740000,0.418000,0.012276,0.011777,0.000499
0.760000,0.418000,0.011528,0.011059,0.000469
0.780000,0.418000,0.010734,0.010298,0.000437
0.800000,0.418000,0.009899,0.009496,0.000403
0.820000,0.418000,0.009024,0.008657,0.000367
0.840000,0.418000,0.008113,0.007783,0.000330
0.860000,0.418000,0.007170,0.006879,0.000292
0.880000,0.418000,0.006199,0.005947,0.000252
0.900000,0.418000,0.005204,0.004992,0.000212
0.920000,0.418000,0.004188,0.004018,0.000170
0.940000,0.418000,0.003156,0.003027,0.000128
0.960000,0.418000,0.002111,0.002025,0.000086
0.980000,0.418000,0.001057,0.001014,0.000043
1.000000,0.418000,0.000000,0.000000,0.000000
0.000000,0.420000,0.000000,0.000000,0.000000
0.020000,0.420000,0.001037,0.000995,0.000042
0.040000,0.420000,0.002070,0.001985,0.000085
0.060000,0.420000,0.003095,0.002968,0.000126
0.080000,0.420000,0.004107,0.003939,0.000168
0.100000,0.420000,0.005103,0.004895,0.000209
0.120000,0.420000,0.006079,0.005831,0.000248
0.140000,0.420000,0.007032,0.006744,0.000287
0.160000,0.420000,0.007956,0.007631,0.000325
0.180000,0.420000,0.008849,0.008487,0.000362
0.200000,0.420000,0.009707,0.009310,0.000397
0.220000,0.420000,0.010527,0.010097,0.000430
0.240000,0.420000,0.011305,0.010843,0.000462
0.260000,0.420000,0.012039,0.011547,0.000492
0.280000,0.420000,0.012725,0.012205,0.000520
0.300000,0.420000,0.013361,0.012815,0.000546
0.320000,0.420000,0.013944,0.013374,0.000570
0.340000,0.420000,0.014472,0.013880,0.000591
0.360000,0.420000,0.014943,0.014332,0.000611
0.380000,0.420000,0.015355,0.014727,0.000627
0.400000,0.420000,0.015706,0.015064,0.000642
0.420000,0.420000,0.015996,0.015342,0.000654
0.440000,0.420000,0.016222,0.015559,0.000663
0.460000,0.420000,0.016384,0.015715,0.000669
0.480000,0.420000,0.016482,0.015808,0.000673
0.500000,0.420000,0.016515,0.015840,0.000675
0.520000,0.420000,0.016482,0.015808,0.000673
0.540000,0.420000,0.016384,0.015715,0.000669
0.560000,0.420000,0.016222,0.015559,0.000663
0.580000,0.420000,0.015996,0.015342,0.000654
0.600000,0.420000,0.015706,0.015064,0.000642
0.620000,0.420000,0.015355,0.014727,0.000627
0.640000,0.420000,0.014943,0.014332,0.000611
0.660000,0.420000,0.014472,0.013880,0.000591
0.680000,0.420000,0.013944,0.013374,0.000570
0.700000,0.420000,0.013361,0.012815,0.000546
0.720000,0.420000,0.012725,0.012205,0.000520
0.740000,0.420000,0.012039,0.011547,0.000492
0.760000,0.420000,0.011305,0.010843,0.000462
0.780000,0.420000,0.010527,0.010097,0.000430
0.800000,0.420000,0.009707,0.009310,0.000397
0.820000,0.420000,0.008849,0.008487,0.000362
0.840000,0.420000,0.007956,0.007631,0.000325
0.860000,0.420000,0.007032,0.006744,0.000287
0.880000,0.420000,0.006079,0.005831,0.000248
0.900000,0.420000,0.005103,0.004895,0.000209
0.920000,0.420000,0.004107,0.003939,0.000168
0.940000,0.420000,0.003095,0.002968,0.000126
0.960000,0.420000,0.002070,0.001985,0.000085
0.980000,0.420000,0.001037,0.000995,0.000042
1.000000,0.420000,0.000000,0.000000,0.000000
0.000000,0.422000,0.000000,0.000000,0.000000
0.020000,0.422000,0.001017,0.000975,0.000042
0.040000,0.422000,0.002030,0.001946,0.000083
0.060000,0.422000,0.003035,0.002910,0.000125
0.080000,0.422000,0.004028,0.003862,0.000165
0.100000,0.422000,0.005005,0.004799,0.000205
0.120000,0.422000,0.005962,0.005717,0.000245
0.140000,0.422000,0.006895,0.006612,0.000283
0.160000,0.422000,0.007802,0.007482,0.000320
0.180000,0.422000,0.008678,0.008321,0.000356
0.200000,0.422000,0.009519,0.009128,0.000391
0.220000,0.422000,0.010323,0.009899,0.000424
0.240000,0.422000,0.011086,0.010631,0.000455
0.260000,0.422000,0.011806,0.011321,0.000485
0.280000,0.422000,0.012478,0.011966,0.000512
0.300000,0.422000,0.013102,0.012564,0.000538
0.320000,0.422000,0.013674,0.013113,0.000561
0.340000,0.422000,0.014192,0.013609,0.000583
0.360000,0.422000,0.014654,0.014052,0.000602
0.380000,0.422000,0.015058,0.014440,0.000618
0.400000,0.422000,0.015402,0.014770,0.000632
0.420000,0.422000,0.015686,0.015042,0.000644
0.440000,0.422000,0.015908,0.015255,0.000653
0.460000,0.422000,0.016067,0.015408,0.000660
0.480000,0.422000,0.016163,0.015499,0.000664
0.500000,0.422000,0.016195,0.015530,0.000665
0.520000,0.422000,0.016163,0.015499,0.000664
0.540000,0.422000,0.016067,0.015408,0.000660
0.560000,0.422000,0.015908,0.015255,0.000653
0.580000,0.422000,0.015686,0.015042,0.000644
0.600000,0.422000,0.015402,0.014770,0.000632
0.620000,0.422000,0.015058,0.014440,0.000618
0.640000,0.422000,0.014654,0.014052,0.000602
0.660000,0.422000,0.014192,0.013609,0.000583
0.680000,0.422000,0.013674,0.013113,0.000561
0.700000,0.422000,0.013102,0.012564,0.000538
0.720000,0.422000,0.012478,0.011966,0.000512
0.740000,0.422000,0.011806,0.011321,0.000485
0.760000,0.422000,0.011086,0.010631,0.000455
0.780000,0.422000,0.010323,0.009899,0.000424
0.800000,0.422000,0.009519,0.009128,0.000391
0.820000,0.422000,0.008678,0.008321,0.000356
0.840000,0.422000,0.007802,0.007482,0.000320
0.860000,0.422000,0.006895,0.006612,0.000283
0.880000,0.422000,0.005962,0.005717,0.000245
0.900000,0.422000,0.005005,0.004799,0.000205
0.920000,0.422000,0.004028,0.003862,0.000165
0.940000,0.422000,0.003035,0.002910,0.000125
0.960000,0.422000,0.002030,0.001946,0.000083
0.980000,0.422000,0.001017,0.000975,0.000042
1.000000,0.422000,0.000000,0.000000,0.000000
0.000000,0.424000,0.000000,0.000000,0.000000
0.020000,0.424000,0.000997,0.000956,0.000041
0.040000,0.424000,0.001990,0.001908,0.000082
0.060000,0.424000,0.002976,0.002853,0.000123
0.080000,0.424000,0.003950,0.003787,0.000163
0.100000,0.424000,0.004908,0.004705,0.000202
0.120000,0.424000,0.005846,0.005605,0.000241
0.140000,0.424000,0.006762,0.006483,0.000279
0.160000,0.424000,0.007651,0.007335,0.000316
0.180000,0.424000,0.008510,0.008159,0.000351
0.200000,0.424000,0.009335,0.008950,0.000385
0.220000,0.424000,0.010123,0.009706,0.000417
0.240000,0.424000,0.010872,0.010423,0.000448
0.260000,0.424000,0.011577,0.011100,0.000477
0.280000,0.424000,0.012237,0.011732,0.000505
0.300000,0.424000,0.012848,0.012319,0.000530
0.320000,0.424000,0.013409,0.012856,0.000553
0.340000,0.424000,0.013917,0.013343,0.000574
0.360000,0.424000,0.014370,0.013777,0.000593
0.380000,0.424000,0.014766,0.014157,0.000609
0.400000,0.424000,0.015104,0.014481,0.000623
0.420000,0.424000,0.015383,0.014748,0.000634
0.440000,0.424000,0.015600,0.014957,0.000643
0.460000,0.424000,0.015756,0.015107,0.000650
0.480000,0.424000,0.015850,0.015197,0.000654
0.500000,0.424000,0.015882,0.015227,0.000655
0.520000,0.424000,0.015850,0.015197,0.000654
0.540000,0.424000,0.015756,0.015107,0.000650
0.560000,0.424000,0.015600,0.014957,0.000643
0.580000,0.424000,0.015383,0.014748,0.000634
0.600000,0.424000,0.015104,0.014481,0.000623
0.620000,0.424000,0.014766,0.014157,0.000609
0.640000,0.424000,0.014370,0.013777,0.000593
0.660000,0.424000,0.013917,0.013343,0.000574
0.680000,0.424000,0.013409,0.012856,0.000553
